EmployeeID,DepartmentID,Gender,JobLevelID,MonthEnd
E0124,D004,F,JL4,2020-12-31
E0125,D006,M,JL2,2020-12-31
E0130,D008,M,JL2,2020-12-31
E0134,D007,F,JL2,2020-12-31
E0137,D004,M,JL2,2020-12-31
E0141,D006,M,JL1,2020-12-31
E0153,D006,F,JL3,2020-12-31
E0157,D007,M,JL2,2020-12-31
E0168,D006,M,JL4,2020-12-31
E0169,D001,F,JL3,2020-12-31
E0171,D009,F,JL3,2020-12-31
E0173,D005,M,JL6,2020-12-31
E0175,D010,M,JL6,2020-12-31
E0176,D006,F,JL6,2020-12-31
E0177,D008,F,JL5,2020-12-31
E0180,D007,F,JL5,2020-12-31
E0183,D005,M,JL2,2020-12-31
E0188,D004,M,JL6,2020-12-31
E0193,D005,F,JL4,2020-12-31
E0197,D003,M,JL5,2020-12-31
E0198,D001,F,JL5,2020-12-31
E0200,D004,F,JL4,2020-12-31
E0201,D002,F,JL4,2020-12-31
E0202,D006,M,JL2,2020-12-31
E0203,D010,M,JL5,2020-12-31
E0208,D004,F,JL5,2020-12-31
E0217,D007,F,JL1,2020-12-31
E0218,D009,F,JL6,2020-12-31
E0225,D001,M,JL1,2020-12-31
E0234,D003,M,JL2,2020-12-31
E0235,D008,M,JL3,2020-12-31
E0237,D007,F,JL6,2020-12-31
E0241,D008,F,JL4,2020-12-31
E0246,D002,M,JL6,2020-12-31
E0259,D003,F,JL6,2020-12-31
E0265,D001,F,JL3,2020-12-31
E0267,D001,M,JL2,2020-12-31
E0273,D003,F,JL3,2020-12-31
E0283,D002,F,JL1,2020-12-31
E0287,D006,F,JL2,2020-12-31
E0289,D006,F,JL5,2020-12-31
E0291,D005,M,JL5,2020-12-31
E0305,D010,M,JL2,2020-12-31
E0310,D009,M,JL4,2020-12-31
E0319,D009,M,JL5,2020-12-31
E0321,D006,M,JL4,2020-12-31
E0326,D008,F,JL1,2020-12-31
E0327,D008,F,JL2,2020-12-31
E0333,D007,F,JL6,2020-12-31
E0336,D009,F,JL5,2020-12-31
E0339,D009,F,JL2,2020-12-31
E0343,D008,F,JL2,2020-12-31
E0345,D003,F,JL4,2020-12-31
E0348,D010,F,JL6,2020-12-31
E0358,D004,M,JL6,2020-12-31
E0359,D007,M,JL2,2020-12-31
E0366,D009,F,JL6,2020-12-31
E0370,D004,M,JL1,2020-12-31
E0372,D007,F,JL6,2020-12-31
E0373,D010,M,JL3,2020-12-31
E0376,D006,M,JL3,2020-12-31
E0378,D006,F,JL2,2020-12-31
E0386,D003,M,JL6,2020-12-31
E0390,D008,M,JL2,2020-12-31
E0397,D004,F,JL4,2020-12-31
E0408,D001,F,JL5,2020-12-31
E0409,D009,M,JL6,2020-12-31
E0411,D005,F,JL2,2020-12-31
E0412,D010,M,JL6,2020-12-31
E0416,D007,F,JL6,2020-12-31
E0419,D003,M,JL5,2020-12-31
E0423,D010,M,JL5,2020-12-31
E0425,D002,M,JL4,2020-12-31
E0432,D008,F,JL3,2020-12-31
E0433,D001,M,JL3,2020-12-31
E0435,D007,M,JL4,2020-12-31
E0440,D002,M,JL4,2020-12-31
E0445,D006,M,JL3,2020-12-31
E0447,D004,M,JL4,2020-12-31
E0458,D004,M,JL4,2020-12-31
E0460,D007,F,JL6,2020-12-31
E0462,D002,M,JL2,2020-12-31
E0464,D002,F,JL6,2020-12-31
E0469,D009,M,JL2,2020-12-31
E0470,D004,M,JL5,2020-12-31
E0472,D002,M,JL3,2020-12-31
E0475,D009,M,JL5,2020-12-31
E0477,D010,F,JL6,2020-12-31
E0479,D010,M,JL3,2020-12-31
E0486,D002,M,JL3,2020-12-31
E0504,D008,M,JL5,2020-12-31
E0509,D006,F,JL5,2020-12-31
E0514,D007,F,JL2,2020-12-31
E0516,D004,M,JL3,2020-12-31
E0518,D003,F,JL4,2020-12-31
E0526,D002,M,JL4,2020-12-31
E0531,D005,F,JL4,2020-12-31
E0534,D006,M,JL6,2020-12-31
E0537,D004,F,JL4,2020-12-31
E0538,D001,F,JL4,2020-12-31
E0540,D003,F,JL1,2020-12-31
E0542,D002,M,JL6,2020-12-31
E0546,D002,F,JL6,2020-12-31
E0548,D002,F,JL4,2020-12-31
E0549,D006,M,JL3,2020-12-31
E0553,D010,F,JL6,2020-12-31
E0554,D008,F,JL4,2020-12-31
E0555,D002,F,JL1,2020-12-31
E0557,D008,F,JL6,2020-12-31
E0562,D009,M,JL4,2020-12-31
E0563,D006,M,JL3,2020-12-31
E0566,D001,M,JL3,2020-12-31
E0570,D010,F,JL2,2020-12-31
E0576,D005,M,JL6,2020-12-31
E0577,D004,M,JL1,2020-12-31
E0578,D008,F,JL2,2020-12-31
E0581,D003,M,JL4,2020-12-31
E0582,D010,M,JL6,2020-12-31
E0583,D009,M,JL2,2020-12-31
E0585,D006,F,JL4,2020-12-31
E0593,D010,F,JL1,2020-12-31
E0594,D010,M,JL4,2020-12-31
E0596,D002,M,JL4,2020-12-31
E0597,D007,F,JL4,2020-12-31
E0599,D010,F,JL1,2020-12-31
E0606,D006,M,JL1,2020-12-31
E0610,D004,F,JL5,2020-12-31
E0611,D002,M,JL1,2020-12-31
E0613,D010,M,JL5,2020-12-31
E0616,D007,F,JL3,2020-12-31
E0620,D009,F,JL4,2020-12-31
E0621,D004,F,JL3,2020-12-31
E0625,D007,F,JL1,2020-12-31
E0626,D005,F,JL5,2020-12-31
E0627,D007,F,JL1,2020-12-31
E0630,D005,M,JL5,2020-12-31
E0631,D002,F,JL5,2020-12-31
E0633,D005,F,JL2,2020-12-31
E0634,D008,M,JL5,2020-12-31
E0635,D010,F,JL5,2020-12-31
E0638,D002,F,JL5,2020-12-31
E0640,D010,M,JL5,2020-12-31
E0649,D005,F,JL3,2020-12-31
E0651,D005,M,JL2,2020-12-31
E0659,D008,F,JL2,2020-12-31
E0660,D008,F,JL5,2020-12-31
E0663,D008,M,JL4,2020-12-31
E0667,D003,F,JL6,2020-12-31
E0670,D003,F,JL6,2020-12-31
E0673,D004,M,JL4,2020-12-31
E0676,D008,M,JL3,2020-12-31
E0680,D010,F,JL4,2020-12-31
E0683,D009,F,JL1,2020-12-31
E0685,D009,F,JL6,2020-12-31
E0693,D005,F,JL5,2020-12-31
E0696,D003,F,JL1,2020-12-31
E0699,D003,F,JL1,2020-12-31
E0704,D008,F,JL5,2020-12-31
E0706,D005,M,JL2,2020-12-31
E0710,D010,F,JL5,2020-12-31
E0713,D005,F,JL1,2020-12-31
E0721,D009,F,JL6,2020-12-31
E0725,D006,M,JL3,2020-12-31
E0739,D001,F,JL1,2020-12-31
E0741,D002,F,JL3,2020-12-31
E0745,D005,F,JL3,2020-12-31
E0746,D004,F,JL5,2020-12-31
E0748,D001,F,JL6,2020-12-31
E0756,D002,F,JL1,2020-12-31
E0758,D003,F,JL6,2020-12-31
E0759,D005,M,JL4,2020-12-31
E0760,D007,M,JL1,2020-12-31
E0767,D005,F,JL3,2020-12-31
E0771,D007,M,JL1,2020-12-31
E0772,D010,F,JL4,2020-12-31
E0774,D009,M,JL3,2020-12-31
E0779,D009,M,JL2,2020-12-31
E0788,D003,F,JL6,2020-12-31
E0791,D010,F,JL2,2020-12-31
E0793,D006,M,JL6,2020-12-31
E0795,D004,F,JL6,2020-12-31
E0798,D009,M,JL1,2020-12-31
E0799,D005,F,JL1,2020-12-31
E0801,D006,M,JL5,2020-12-31
E0804,D005,F,JL4,2020-12-31
E0806,D007,M,JL5,2020-12-31
E0815,D002,F,JL5,2020-12-31
E0817,D005,F,JL1,2020-12-31
E0823,D004,F,JL6,2020-12-31
E0828,D010,F,JL1,2020-12-31
E0840,D003,F,JL3,2020-12-31
E0845,D003,M,JL2,2020-12-31
E0846,D008,F,JL3,2020-12-31
E0852,D002,M,JL3,2020-12-31
E0853,D010,M,JL3,2020-12-31
E0854,D009,F,JL2,2020-12-31
E0863,D005,M,JL6,2020-12-31
E0868,D001,F,JL4,2020-12-31
E0870,D002,F,JL4,2020-12-31
E0879,D003,F,JL5,2020-12-31
E0882,D009,F,JL2,2020-12-31
E0883,D008,M,JL4,2020-12-31
E0888,D007,F,JL6,2020-12-31
E0890,D002,F,JL3,2020-12-31
E0892,D002,M,JL2,2020-12-31
E0893,D007,F,JL5,2020-12-31
E0896,D005,F,JL3,2020-12-31
E0899,D002,F,JL1,2020-12-31
E0906,D009,F,JL4,2020-12-31
E0910,D007,M,JL2,2020-12-31
E0918,D006,M,JL6,2020-12-31
E0921,D004,M,JL3,2020-12-31
E0925,D002,M,JL5,2020-12-31
E0926,D003,F,JL5,2020-12-31
E0927,D006,M,JL2,2020-12-31
E0931,D010,M,JL4,2020-12-31
E0932,D005,M,JL6,2020-12-31
E0933,D006,M,JL6,2020-12-31
E0935,D004,F,JL6,2020-12-31
E0940,D005,M,JL5,2020-12-31
E0944,D005,F,JL6,2020-12-31
E0947,D009,M,JL5,2020-12-31
E0950,D007,F,JL2,2020-12-31
E0954,D009,F,JL3,2020-12-31
E0956,D003,F,JL4,2020-12-31
E0957,D001,M,JL6,2020-12-31
E0958,D002,M,JL3,2020-12-31
E0963,D007,M,JL3,2020-12-31
E0968,D004,M,JL2,2020-12-31
E0969,D004,F,JL5,2020-12-31
E0973,D009,F,JL3,2020-12-31
E0975,D009,M,JL1,2020-12-31
E0976,D007,F,JL2,2020-12-31
E0982,D003,M,JL4,2020-12-31
E0984,D004,F,JL3,2020-12-31
E0987,D010,M,JL2,2020-12-31
E0991,D009,M,JL4,2020-12-31
E0994,D006,M,JL4,2020-12-31
E0995,D003,M,JL1,2020-12-31
E0002,D006,F,JL2,2021-01-31
E0004,D001,F,JL6,2021-01-31
E0012,D001,F,JL3,2021-01-31
E0015,D006,M,JL6,2021-01-31
E0022,D001,F,JL5,2021-01-31
E0027,D009,F,JL1,2021-01-31
E0028,D001,M,JL1,2021-01-31
E0031,D005,F,JL4,2021-01-31
E0035,D006,F,JL2,2021-01-31
E0038,D002,F,JL6,2021-01-31
E0040,D010,F,JL3,2021-01-31
E0046,D007,F,JL2,2021-01-31
E0050,D001,F,JL1,2021-01-31
E0053,D007,F,JL5,2021-01-31
E0059,D001,M,JL3,2021-01-31
E0060,D005,F,JL6,2021-01-31
E0065,D003,F,JL4,2021-01-31
E0068,D007,M,JL5,2021-01-31
E0071,D003,F,JL5,2021-01-31
E0074,D004,F,JL6,2021-01-31
E0076,D005,F,JL6,2021-01-31
E0079,D007,M,JL2,2021-01-31
E0084,D003,M,JL2,2021-01-31
E0089,D002,F,JL6,2021-01-31
E0091,D006,M,JL6,2021-01-31
E0092,D008,F,JL4,2021-01-31
E0094,D003,F,JL2,2021-01-31
E0095,D008,M,JL4,2021-01-31
E0096,D006,F,JL2,2021-01-31
E0103,D003,M,JL6,2021-01-31
E0105,D001,F,JL2,2021-01-31
E0106,D001,F,JL1,2021-01-31
E0115,D006,F,JL3,2021-01-31
E0120,D001,M,JL5,2021-01-31
E0122,D005,F,JL3,2021-01-31
E0124,D004,F,JL4,2021-01-31
E0125,D006,M,JL2,2021-01-31
E0130,D008,M,JL2,2021-01-31
E0134,D007,F,JL2,2021-01-31
E0137,D004,M,JL2,2021-01-31
E0141,D006,M,JL1,2021-01-31
E0153,D006,F,JL3,2021-01-31
E0157,D007,M,JL2,2021-01-31
E0168,D006,M,JL4,2021-01-31
E0169,D001,F,JL3,2021-01-31
E0171,D009,F,JL3,2021-01-31
E0173,D005,M,JL6,2021-01-31
E0175,D010,M,JL6,2021-01-31
E0176,D006,F,JL6,2021-01-31
E0177,D008,F,JL5,2021-01-31
E0180,D007,F,JL5,2021-01-31
E0183,D005,M,JL2,2021-01-31
E0188,D004,M,JL6,2021-01-31
E0193,D005,F,JL4,2021-01-31
E0197,D003,M,JL5,2021-01-31
E0198,D001,F,JL5,2021-01-31
E0200,D004,F,JL4,2021-01-31
E0201,D002,F,JL4,2021-01-31
E0202,D006,M,JL2,2021-01-31
E0203,D010,M,JL5,2021-01-31
E0208,D004,F,JL5,2021-01-31
E0217,D007,F,JL1,2021-01-31
E0218,D009,F,JL6,2021-01-31
E0225,D001,M,JL1,2021-01-31
E0234,D003,M,JL2,2021-01-31
E0235,D008,M,JL3,2021-01-31
E0237,D007,F,JL6,2021-01-31
E0241,D008,F,JL4,2021-01-31
E0246,D002,M,JL6,2021-01-31
E0259,D003,F,JL6,2021-01-31
E0265,D001,F,JL3,2021-01-31
E0267,D001,M,JL2,2021-01-31
E0273,D003,F,JL3,2021-01-31
E0283,D002,F,JL1,2021-01-31
E0287,D006,F,JL2,2021-01-31
E0289,D006,F,JL5,2021-01-31
E0291,D005,M,JL5,2021-01-31
E0305,D010,M,JL2,2021-01-31
E0310,D009,M,JL4,2021-01-31
E0319,D009,M,JL5,2021-01-31
E0321,D006,M,JL4,2021-01-31
E0326,D008,F,JL1,2021-01-31
E0327,D008,F,JL2,2021-01-31
E0333,D007,F,JL6,2021-01-31
E0336,D009,F,JL5,2021-01-31
E0339,D009,F,JL2,2021-01-31
E0343,D008,F,JL2,2021-01-31
E0345,D003,F,JL4,2021-01-31
E0348,D010,F,JL6,2021-01-31
E0358,D004,M,JL6,2021-01-31
E0359,D007,M,JL2,2021-01-31
E0366,D009,F,JL6,2021-01-31
E0370,D004,M,JL1,2021-01-31
E0372,D007,F,JL6,2021-01-31
E0373,D010,M,JL3,2021-01-31
E0376,D006,M,JL3,2021-01-31
E0378,D006,F,JL2,2021-01-31
E0386,D003,M,JL6,2021-01-31
E0390,D008,M,JL2,2021-01-31
E0397,D004,F,JL4,2021-01-31
E0408,D001,F,JL5,2021-01-31
E0409,D009,M,JL6,2021-01-31
E0411,D005,F,JL2,2021-01-31
E0412,D010,M,JL6,2021-01-31
E0416,D007,F,JL6,2021-01-31
E0419,D003,M,JL5,2021-01-31
E0423,D010,M,JL5,2021-01-31
E0425,D002,M,JL4,2021-01-31
E0432,D008,F,JL3,2021-01-31
E0433,D001,M,JL3,2021-01-31
E0435,D007,M,JL4,2021-01-31
E0436,D008,F,JL2,2021-01-31
E0440,D002,M,JL4,2021-01-31
E0445,D006,M,JL3,2021-01-31
E0447,D004,M,JL4,2021-01-31
E0458,D004,M,JL4,2021-01-31
E0460,D007,F,JL6,2021-01-31
E0462,D002,M,JL2,2021-01-31
E0464,D002,F,JL6,2021-01-31
E0469,D009,M,JL2,2021-01-31
E0470,D004,M,JL5,2021-01-31
E0472,D002,M,JL3,2021-01-31
E0475,D009,M,JL5,2021-01-31
E0477,D010,F,JL6,2021-01-31
E0479,D010,M,JL3,2021-01-31
E0486,D002,M,JL3,2021-01-31
E0504,D008,M,JL5,2021-01-31
E0509,D006,F,JL5,2021-01-31
E0514,D007,F,JL2,2021-01-31
E0516,D004,M,JL3,2021-01-31
E0518,D003,F,JL4,2021-01-31
E0526,D002,M,JL4,2021-01-31
E0531,D005,F,JL4,2021-01-31
E0534,D006,M,JL6,2021-01-31
E0537,D004,F,JL4,2021-01-31
E0538,D001,F,JL4,2021-01-31
E0540,D003,F,JL1,2021-01-31
E0542,D002,M,JL6,2021-01-31
E0546,D002,F,JL6,2021-01-31
E0548,D002,F,JL4,2021-01-31
E0549,D006,M,JL3,2021-01-31
E0553,D010,F,JL6,2021-01-31
E0554,D008,F,JL4,2021-01-31
E0555,D002,F,JL1,2021-01-31
E0557,D008,F,JL6,2021-01-31
E0562,D009,M,JL4,2021-01-31
E0563,D006,M,JL3,2021-01-31
E0566,D001,M,JL3,2021-01-31
E0570,D010,F,JL2,2021-01-31
E0576,D005,M,JL6,2021-01-31
E0577,D004,M,JL1,2021-01-31
E0578,D008,F,JL2,2021-01-31
E0581,D003,M,JL4,2021-01-31
E0582,D010,M,JL6,2021-01-31
E0583,D009,M,JL2,2021-01-31
E0585,D006,F,JL4,2021-01-31
E0593,D010,F,JL1,2021-01-31
E0594,D010,M,JL4,2021-01-31
E0596,D002,M,JL4,2021-01-31
E0597,D007,F,JL4,2021-01-31
E0599,D010,F,JL1,2021-01-31
E0606,D006,M,JL1,2021-01-31
E0610,D004,F,JL5,2021-01-31
E0611,D002,M,JL1,2021-01-31
E0613,D010,M,JL5,2021-01-31
E0616,D009,F,JL3,2021-01-31
E0619,D006,F,JL2,2021-01-31
E0620,D009,F,JL4,2021-01-31
E0621,D004,F,JL3,2021-01-31
E0625,D007,F,JL1,2021-01-31
E0626,D005,F,JL5,2021-01-31
E0627,D007,F,JL1,2021-01-31
E0630,D005,M,JL5,2021-01-31
E0631,D002,F,JL5,2021-01-31
E0633,D005,F,JL2,2021-01-31
E0634,D008,M,JL5,2021-01-31
E0635,D010,F,JL5,2021-01-31
E0638,D002,F,JL5,2021-01-31
E0640,D010,M,JL5,2021-01-31
E0649,D005,F,JL3,2021-01-31
E0651,D005,M,JL2,2021-01-31
E0654,D008,F,JL4,2021-01-31
E0659,D008,F,JL2,2021-01-31
E0660,D008,F,JL5,2021-01-31
E0663,D008,M,JL4,2021-01-31
E0667,D003,F,JL6,2021-01-31
E0670,D004,F,JL6,2021-01-31
E0673,D004,M,JL4,2021-01-31
E0676,D008,M,JL3,2021-01-31
E0680,D010,F,JL4,2021-01-31
E0683,D009,F,JL1,2021-01-31
E0685,D009,F,JL6,2021-01-31
E0693,D005,F,JL5,2021-01-31
E0696,D003,F,JL1,2021-01-31
E0699,D003,F,JL2,2021-01-31
E0704,D008,F,JL6,2021-01-31
E0706,D005,M,JL2,2021-01-31
E0710,D010,F,JL5,2021-01-31
E0713,D005,F,JL1,2021-01-31
E0721,D009,F,JL6,2021-01-31
E0725,D006,M,JL3,2021-01-31
E0739,D001,F,JL2,2021-01-31
E0741,D002,F,JL3,2021-01-31
E0745,D005,F,JL3,2021-01-31
E0746,D004,F,JL5,2021-01-31
E0748,D001,F,JL6,2021-01-31
E0756,D002,F,JL1,2021-01-31
E0758,D003,F,JL6,2021-01-31
E0759,D005,M,JL4,2021-01-31
E0760,D007,M,JL1,2021-01-31
E0767,D005,F,JL3,2021-01-31
E0771,D007,M,JL1,2021-01-31
E0772,D010,F,JL4,2021-01-31
E0774,D009,M,JL3,2021-01-31
E0779,D009,M,JL2,2021-01-31
E0788,D003,F,JL6,2021-01-31
E0791,D010,F,JL2,2021-01-31
E0793,D006,M,JL6,2021-01-31
E0795,D004,F,JL6,2021-01-31
E0798,D009,M,JL1,2021-01-31
E0799,D005,F,JL1,2021-01-31
E0801,D006,M,JL1,2021-01-31
E0804,D005,F,JL4,2021-01-31
E0806,D007,M,JL5,2021-01-31
E0815,D002,F,JL5,2021-01-31
E0817,D005,F,JL1,2021-01-31
E0823,D004,F,JL6,2021-01-31
E0828,D010,F,JL1,2021-01-31
E0840,D003,F,JL3,2021-01-31
E0845,D003,M,JL2,2021-01-31
E0846,D008,F,JL3,2021-01-31
E0853,D010,M,JL3,2021-01-31
E0854,D009,F,JL2,2021-01-31
E0863,D005,M,JL6,2021-01-31
E0868,D001,F,JL4,2021-01-31
E0870,D002,F,JL4,2021-01-31
E0879,D003,F,JL5,2021-01-31
E0882,D009,F,JL2,2021-01-31
E0883,D008,M,JL4,2021-01-31
E0888,D007,F,JL6,2021-01-31
E0890,D002,F,JL3,2021-01-31
E0892,D002,M,JL2,2021-01-31
E0893,D007,F,JL5,2021-01-31
E0896,D005,F,JL3,2021-01-31
E0899,D002,F,JL1,2021-01-31
E0906,D009,F,JL4,2021-01-31
E0910,D007,M,JL2,2021-01-31
E0916,D005,M,JL4,2021-01-31
E0918,D006,M,JL6,2021-01-31
E0921,D004,M,JL3,2021-01-31
E0925,D002,M,JL5,2021-01-31
E0926,D003,F,JL5,2021-01-31
E0927,D006,M,JL2,2021-01-31
E0930,D009,M,JL1,2021-01-31
E0931,D010,M,JL4,2021-01-31
E0932,D005,M,JL6,2021-01-31
E0933,D006,M,JL6,2021-01-31
E0935,D004,F,JL6,2021-01-31
E0940,D005,M,JL5,2021-01-31
E0944,D005,F,JL6,2021-01-31
E0947,D009,M,JL5,2021-01-31
E0950,D007,F,JL2,2021-01-31
E0954,D009,F,JL3,2021-01-31
E0956,D003,F,JL4,2021-01-31
E0957,D001,M,JL6,2021-01-31
E0958,D002,M,JL3,2021-01-31
E0963,D007,M,JL3,2021-01-31
E0968,D004,M,JL2,2021-01-31
E0969,D004,F,JL5,2021-01-31
E0973,D009,F,JL3,2021-01-31
E0975,D009,M,JL1,2021-01-31
E0976,D007,F,JL2,2021-01-31
E0982,D003,M,JL4,2021-01-31
E0984,D004,F,JL3,2021-01-31
E0987,D010,M,JL2,2021-01-31
E0991,D009,M,JL4,2021-01-31
E0994,D006,M,JL4,2021-01-31
E0995,D003,M,JL1,2021-01-31
E0002,D006,F,JL2,2021-02-28
E0004,D001,F,JL6,2021-02-28
E0012,D001,F,JL3,2021-02-28
E0015,D006,M,JL6,2021-02-28
E0022,D001,F,JL5,2021-02-28
E0027,D009,F,JL1,2021-02-28
E0028,D001,M,JL1,2021-02-28
E0031,D005,F,JL4,2021-02-28
E0035,D006,F,JL2,2021-02-28
E0036,D002,F,JL1,2021-02-28
E0038,D002,F,JL6,2021-02-28
E0040,D010,F,JL3,2021-02-28
E0046,D007,F,JL2,2021-02-28
E0050,D001,F,JL1,2021-02-28
E0053,D007,F,JL5,2021-02-28
E0059,D001,M,JL3,2021-02-28
E0060,D005,F,JL6,2021-02-28
E0065,D003,F,JL4,2021-02-28
E0068,D007,M,JL5,2021-02-28
E0071,D003,F,JL5,2021-02-28
E0074,D004,F,JL6,2021-02-28
E0076,D005,F,JL6,2021-02-28
E0079,D007,M,JL2,2021-02-28
E0084,D003,M,JL2,2021-02-28
E0089,D002,F,JL6,2021-02-28
E0091,D006,M,JL6,2021-02-28
E0092,D008,F,JL4,2021-02-28
E0094,D003,F,JL2,2021-02-28
E0095,D008,M,JL4,2021-02-28
E0096,D006,F,JL2,2021-02-28
E0103,D003,M,JL6,2021-02-28
E0105,D001,F,JL2,2021-02-28
E0106,D001,F,JL1,2021-02-28
E0115,D006,F,JL3,2021-02-28
E0120,D001,M,JL5,2021-02-28
E0122,D005,F,JL3,2021-02-28
E0124,D004,F,JL4,2021-02-28
E0125,D006,M,JL2,2021-02-28
E0130,D008,M,JL2,2021-02-28
E0134,D007,F,JL2,2021-02-28
E0137,D004,M,JL3,2021-02-28
E0141,D006,M,JL6,2021-02-28
E0153,D003,F,JL5,2021-02-28
E0157,D007,M,JL2,2021-02-28
E0168,D006,M,JL4,2021-02-28
E0169,D001,F,JL3,2021-02-28
E0171,D009,F,JL3,2021-02-28
E0175,D010,M,JL6,2021-02-28
E0176,D006,F,JL6,2021-02-28
E0177,D008,F,JL5,2021-02-28
E0180,D007,F,JL5,2021-02-28
E0183,D006,M,JL2,2021-02-28
E0188,D004,M,JL6,2021-02-28
E0193,D005,F,JL4,2021-02-28
E0197,D003,M,JL5,2021-02-28
E0198,D001,F,JL5,2021-02-28
E0200,D004,F,JL4,2021-02-28
E0201,D002,F,JL4,2021-02-28
E0202,D006,M,JL2,2021-02-28
E0203,D010,M,JL5,2021-02-28
E0205,D007,M,JL6,2021-02-28
E0208,D004,F,JL6,2021-02-28
E0217,D007,F,JL1,2021-02-28
E0218,D009,F,JL6,2021-02-28
E0225,D001,M,JL2,2021-02-28
E0234,D003,M,JL2,2021-02-28
E0235,D008,M,JL3,2021-02-28
E0237,D007,F,JL6,2021-02-28
E0241,D008,F,JL4,2021-02-28
E0245,D003,M,JL3,2021-02-28
E0246,D002,M,JL6,2021-02-28
E0259,D003,F,JL6,2021-02-28
E0265,D001,F,JL3,2021-02-28
E0267,D003,M,JL2,2021-02-28
E0273,D003,F,JL3,2021-02-28
E0283,D002,F,JL1,2021-02-28
E0287,D006,F,JL2,2021-02-28
E0289,D006,F,JL5,2021-02-28
E0291,D005,M,JL4,2021-02-28
E0305,D010,M,JL2,2021-02-28
E0310,D009,M,JL4,2021-02-28
E0311,D004,M,JL3,2021-02-28
E0319,D009,M,JL5,2021-02-28
E0321,D006,M,JL4,2021-02-28
E0326,D008,F,JL1,2021-02-28
E0327,D008,F,JL2,2021-02-28
E0333,D007,F,JL6,2021-02-28
E0336,D009,F,JL5,2021-02-28
E0339,D009,F,JL2,2021-02-28
E0343,D008,F,JL2,2021-02-28
E0345,D003,F,JL4,2021-02-28
E0348,D010,F,JL6,2021-02-28
E0358,D004,M,JL6,2021-02-28
E0359,D007,M,JL2,2021-02-28
E0366,D009,F,JL6,2021-02-28
E0370,D004,M,JL1,2021-02-28
E0372,D007,F,JL6,2021-02-28
E0373,D010,M,JL3,2021-02-28
E0375,D001,F,JL1,2021-02-28
E0376,D006,M,JL3,2021-02-28
E0378,D006,F,JL2,2021-02-28
E0386,D003,M,JL6,2021-02-28
E0390,D008,M,JL2,2021-02-28
E0397,D004,F,JL4,2021-02-28
E0408,D001,F,JL5,2021-02-28
E0409,D009,M,JL6,2021-02-28
E0411,D005,F,JL2,2021-02-28
E0412,D010,M,JL6,2021-02-28
E0416,D007,F,JL6,2021-02-28
E0419,D003,M,JL5,2021-02-28
E0423,D010,M,JL5,2021-02-28
E0425,D002,M,JL4,2021-02-28
E0432,D008,F,JL3,2021-02-28
E0433,D001,M,JL3,2021-02-28
E0435,D007,M,JL4,2021-02-28
E0436,D008,F,JL3,2021-02-28
E0440,D002,M,JL4,2021-02-28
E0445,D006,M,JL3,2021-02-28
E0447,D004,M,JL4,2021-02-28
E0458,D004,M,JL4,2021-02-28
E0460,D007,F,JL6,2021-02-28
E0462,D002,M,JL2,2021-02-28
E0464,D002,F,JL6,2021-02-28
E0469,D009,M,JL2,2021-02-28
E0470,D004,M,JL5,2021-02-28
E0472,D002,M,JL3,2021-02-28
E0475,D009,M,JL5,2021-02-28
E0477,D010,F,JL6,2021-02-28
E0479,D010,M,JL3,2021-02-28
E0486,D002,M,JL3,2021-02-28
E0489,D007,M,JL6,2021-02-28
E0504,D008,M,JL5,2021-02-28
E0507,D009,M,JL3,2021-02-28
E0509,D006,F,JL5,2021-02-28
E0514,D007,F,JL2,2021-02-28
E0515,D006,M,JL1,2021-02-28
E0516,D004,M,JL3,2021-02-28
E0518,D003,F,JL4,2021-02-28
E0526,D002,M,JL4,2021-02-28
E0531,D005,F,JL4,2021-02-28
E0534,D006,M,JL6,2021-02-28
E0537,D004,F,JL4,2021-02-28
E0538,D001,F,JL4,2021-02-28
E0540,D003,F,JL1,2021-02-28
E0542,D002,M,JL6,2021-02-28
E0546,D002,F,JL6,2021-02-28
E0548,D002,F,JL4,2021-02-28
E0549,D006,M,JL3,2021-02-28
E0553,D010,F,JL6,2021-02-28
E0554,D008,F,JL4,2021-02-28
E0555,D002,F,JL1,2021-02-28
E0557,D008,F,JL6,2021-02-28
E0562,D009,M,JL4,2021-02-28
E0563,D006,M,JL3,2021-02-28
E0566,D001,M,JL3,2021-02-28
E0569,D006,M,JL5,2021-02-28
E0570,D010,F,JL2,2021-02-28
E0576,D005,M,JL6,2021-02-28
E0577,D004,M,JL1,2021-02-28
E0578,D008,F,JL2,2021-02-28
E0581,D003,M,JL4,2021-02-28
E0582,D010,M,JL6,2021-02-28
E0583,D009,M,JL2,2021-02-28
E0585,D006,F,JL4,2021-02-28
E0593,D010,F,JL1,2021-02-28
E0594,D010,M,JL4,2021-02-28
E0596,D002,M,JL4,2021-02-28
E0597,D007,F,JL4,2021-02-28
E0599,D010,F,JL1,2021-02-28
E0606,D006,M,JL1,2021-02-28
E0610,D004,F,JL5,2021-02-28
E0611,D002,M,JL1,2021-02-28
E0613,D010,M,JL5,2021-02-28
E0616,D009,F,JL3,2021-02-28
E0619,D006,F,JL2,2021-02-28
E0620,D009,F,JL4,2021-02-28
E0621,D004,F,JL3,2021-02-28
E0625,D007,F,JL1,2021-02-28
E0626,D005,F,JL2,2021-02-28
E0627,D007,F,JL1,2021-02-28
E0630,D005,M,JL5,2021-02-28
